Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
WING TOTE,Pro Roller Buggy Tote,164.99,,6 customer reviews,4.1 out of 5 stars,Product Dimensions: 25 x 22.2 x 16.5 inches; Item Weight: 3 pounds; Shipping Weight: 24.4 pounds (View shipping rates and policies); ASIN: B0006OBF6I; Manufacturer recommended age: 14 years and up; Best Sellers Rank: #340372 in Toys & Games (See Top 100 in Toys & Games)#1093 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3918 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Customer Reviews: 6 customer reviews4.1 out of 5 stars,NA,5 star (67%),N/A,3 star (33%),N/A,N/A,https://www.amazon.com/WING-TOTE-Roller-Buggy-Tote/dp/B0006OBF6I/ref=sr_1_3316
HONCARDO,Luggage 2 Pieces Spinner Set 20 Inch and 28 Inch,110.99,Black; Navy; Silver; White,NA,NA,NA,Package Dimensions:  30.9 x 20.9 x 13 inches; Shipping Weight:  19.89 pounds (View shipping rates and policies); ASIN:  B01G80T36W; ; Item model number:  HC1108BK48; Date first available at Amazon.com:  May 26 2016; Amazon Best Sellers Rank:  #628051 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2895 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2895 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Luggage-Pieces-Spinner-Inch-Black/dp/B01G80T36W/ref=sr_1_3317
Dream Duffel,Black Dream Duffel® - Small,NA,,NA,NA,NA,Product Dimensions:  25.5 x 19 x 19 inches; Shipping Weight:  26 pounds; ASIN:  B075TCNMX9; ; Date first available at Amazon.com:  December 13 2017; Amazon Best Sellers Rank:  #1079756 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1132 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #1132 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Dream-Duffel-Black-Duffel%C2%AE-Small/dp/B075TCNMX9/ref=sr_1_3318
Hartmann,Hartmann Century Medium Journey Expandable Spinner,319.99,Basalt Black; Mocha Monogram,NA,NA,NA,Product Dimensions:  11.5 x 17.5 x 25 inches; Shipping Weight:  12.08 pounds (View shipping rates and policies); ASIN:  B0751KYMN6; ; California residents:  Click here for Proposition 65 warning; Item model number:  91419-6434; Date first available at Amazon.com:  September 15 2017; Amazon Best Sellers Rank:  #1307023 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1323 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1323 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Hartmann-Journey-Expandable-Spinner-Monogram/dp/B0751KYMN6/ref=sr_1_3319
ClaireChase,Claire Chase Classic 22 Inch Pullman,363.15,Black; Café; Distressed Brown; Red; Reg Cafe; Reg Red; Reg Saddle; Saddle,5 customer reviews,3.4 out of 5 stars,NA,Product Dimensions:  9 x 22 x 14 inches; Shipping Weight:  14.25 pounds (View shipping rates and policies); ASIN:  B003JZ94EG; ; Item model number:  230; Date first available at Amazon.com:  October 22 2009; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #1370587 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1401 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #1401 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 5 customer reviews,5 star (40%),4 star (40%),N/A,N/A,1 star (20%),https://www.amazon.com/Claire-Chase-Classic-Pullman-Saddle/dp/B003JZ94EG/ref=sr_1_3320
Songren,Songren Unisex Travel Luggage with Cosmetic Bag 2PCS Set ABS Suitcase Sets,NA,Black; Blue; Mint Green; Pink; Purple; Roseo; Silver Gray; White; Rose Gold,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B073QV7Y1K; ; Item model number:  Song001; Date first available at Amazon.com:  July 5 2017; Amazon Best Sellers Rank:  #224212 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#147 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #147 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Songren-Unisex-Luggage-Cosmetic-Suitcase/dp/B073QS22Q1/ref=sr_1_3321
,Olympia 33 Inch 8 Pocket Rolling Duffel Full Black,59.99,,1 customer review,3.0 out of 5 stars,NA,Shipping Information:  View shipping rates and policies; ASIN:  B077SM569K; ; Date first available at Amazon.com:  November 28 2017; Amazon Best Sellers Rank:  #1217920 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1243 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1243 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 1 customer review,N/A,N/A,3 star (100%),N/A,N/A,https://www.amazon.com/Olympia-Pocket-Rolling-Duffel-Black/dp/B077SM569K/ref=sr_1_3322
Dream Duffel,Dream Duffel Carry-On Black,NA,,NA,NA,NA,Shipping Weight:  26 pounds; ASIN:  B075Y1KNZP; ; Item model number:  5000-CO-BK; Date first available at Amazon.com:  September 21 2017; Amazon Best Sellers Rank:  #1365103 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1399 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #1399 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Dream-Duffel-5000-CO-BK-Carry-On-Black/dp/B075Y1KNZP/ref=sr_1_3323
Ricardo Beverly Hills,Ricardo Beverly Hills Venice Superlight,79.85,Apple Green; Metallic Silver,4 customer reviews,2.8 out of 5 stars,NA,Product Dimensions:  11.5 x 19 x 28 inches; Shipping Weight:  12.3 pounds (View shipping rates and policies); ASIN:  B011FXQJ96; ; Item model number:  066-28-049-4VP; Date first available at Amazon.com:  July 31 2015; Amazon Best Sellers Rank:  #1294825 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry); Average Customer Review: 4 customer reviews,5 star (25%),N/A,3 star (25%),N/A,1 star (50%),https://www.amazon.com/Ricardo-Beverly-Hills-Superlight-Expandable/dp/B011FXQJ96/ref=sr_1_3324
,LeSportsac Large Travel Garment Bag NYC The Boroughs,135.00,,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B07739D7QF; ; Date first available at Amazon.com:  November 1 2017; Amazon Best Sellers Rank:  #1126138 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#284 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #284 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/LeSportsac-Large-Travel-Garment-Boroughs/dp/B07739D7QF/ref=sr_1_3325
N.Gil,Volleyball Print Carry on Shoulder 20" Duffle Bag,28.29,,2 customer reviews,3.6 out of 5 stars,NA,Product Dimensions:  19 x 11 x 11.5 inches; Shipping Weight:  1.8 pounds (View shipping rates and policies); ASIN:  B015EX43DC; ; Item model number:  VOY420_007; Date first available at Amazon.com:  September 15 2015; Amazon Best Sellers Rank:  #847810 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1056 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3803 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1056 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3803 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 2 customer reviews,5 star (50%),N/A,N/A,N/A,1 star (50%),https://www.amazon.com/Volleyball-Print-Carry-Shoulder-Duffle/dp/B015EX43DC/ref=sr_1_3326
Gabbiano,Gabbiano Provence 3 Piece Expandable Hardside Spinner Luggage Set,185.82,Black; Blue; Bronze; Golden,3 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  12 x 30 x 20 inches; Shipping Weight:  29 pounds (View shipping rates and policies); ASIN:  B01N95QJW2; ; Date first available at Amazon.com:  November 18 2016; Amazon Best Sellers Rank:  #1301241 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#715 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #715 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 3 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Gabbiano-Provence-Expandable-Hardside-Spinner/dp/B01N95QJW2/ref=sr_1_3327
CAMTOP,Ladies Women Weekender Bag Canvas Travel Overnight Carry-on Duffel Tote Bag With PU Leather,34.99,Blue; Gray,NA,NA,NA,Product Dimensions:  16.9 x 10 x 9 inches; Shipping Weight:  1.5 pounds (View shipping rates and policies); ASIN:  B078S1YKZT; ; Date first available at Amazon.com:  December 28 2017; Amazon Best Sellers Rank:  #996206 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1259 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#4411 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1259 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #4411 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Overnight-Travel-Canvas-Weekender-Leather/dp/B078S1YKZT/ref=sr_1_3328
Hauptstadtkoffer,HAUPTSTADTKOFFER - X-Berg - Luggage Suitcase Hardside Spinner Trolley Expandable TSA,89.99 - 193.95,Applegreen; Burgundy; Graphite; White,4 customer reviews,4.5 out of 5 stars,NA,Shipping Information:  View shipping rates and policies; ASIN:  B01N4FLU0Z; ; Date first available at Amazon.com:  December 19 2016; Amazon Best Sellers Rank:  #428125 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2055 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2055 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 4 customer reviews,5 star (50%),4 star (50%),N/A,N/A,N/A,https://www.amazon.com/HAUPTSTADTKOFFER-luggage-Suitcase-Hardside-Graphite/dp/B00T4KWE38/ref=sr_1_3329
Victoria. Secret. PINK,Victoria's Secret PINK NATION Suitcase Carry on Wheelie Travel Luggage Black & White,131.95,,1 customer review,5.0 out of 5 stars,NA,Package Dimensions:  23.2 x 14 x 8.5 inches; Shipping Weight:  5.05 pounds (View shipping rates and policies); ASIN:  B074TS4V5Y; ; Date first available at Amazon.com:  August 15 2017; Amazon Best Sellers Rank:  #1319883 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1331 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1331 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Victorias-PINK-Suitcase-Wheelie-Luggage/dp/B074TS4V5Y/ref=sr_1_3330
,kensie 19" Rolling Fashion Duffel Tote Black with Gold Color Option,51.35,Black with Gold; Purple with Gold,3 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  19 x 9.5 x 12.5 inches; Shipping Weight:  5.45 pounds (View shipping rates and policies); ASIN:  B06Y615JB7; ; Item model number:  KN-77319-001; Date first available at Amazon.com:  April 10 2017; Amazon Best Sellers Rank:  #1058928 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1491 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; #1491 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; Average Customer Review: 3 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/kensie-Rolling-Fashion-Duffel-Option/dp/B06Y615JB7/ref=sr_1_3331
Ricardo Beverly Hills,Ricardo Beverly Hills Mar Vista 2.0 16-Under Seat Rolling Tote,95.99,Black; Midnight Paisley; Moroccan Bue; Mystic Green Palm; Wine,9 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  8 x 13 x 16 inches; Shipping Weight:  6.5 pounds (View shipping rates and policies); ASIN:  B01JUCI7J4; ; Item model number:  050-16-084-RLT; Date first available at Amazon.com:  August 3 2016; Amazon Best Sellers Rank:  #654664 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#3005 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #3005 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 9 customer reviews,5 star (78%),4 star (11%),N/A,N/A,1 star (11%),https://www.amazon.com/Ricardo-Beverly-Hills-16-Inch-Midnight/dp/B01JUCI7J4/ref=sr_1_3332
The Skyway Luggage,The Skyway Luggage Globe Trekker 2 Compartment Rolling Duffel Bag Navy Blue,NA,,2 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  31 x 15 x 16 inches; Shipping Weight:  10.48 pounds; ASIN:  B073JFGTND; ; Item model number:  CSKYDUFFEL1124486; Date first available at Amazon.com:  July 12 2017; Amazon Best Sellers Rank:  #946280 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4211 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #4211 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Skyway-Luggage-Trekker-Compartment-Rolling/dp/B073JFGTND/ref=sr_1_3333
,Rockland Stage Coach 20" Rolling Trunk,114.84,,NA,NA,NA,Product Dimensions:  13 x 8 x 20 inches; Shipping Weight:  8.25 pounds (View shipping rates and policies); ASIN:  B06XK4T27F; ; Item model number:  F2291-MAGENTA; Date first available at Amazon.com:  March 31 2017; Amazon Best Sellers Rank:  #877552 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#933 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #933 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Rockland-Stage-Coach-Rolling-Magenta/dp/B06XK4T27F/ref=sr_1_3334
Gigabit,Gigabit Transparent Luggage Protector Case Cover PVC Baggage Cover Suitcase Protective Cover Perfect Fit with Your Beloved Suitcase (20" 22" 24" 26" 28” 30”),12.99 - 17.99,,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B077D5WHVD; ; Date first available at Amazon.com:  November 13 2017; Amazon Best Sellers Rank:  #297836 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1468 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1468 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Gigabit-Transparent-Protector-Suitcase-Protective/dp/B06XCJCCQD/ref=sr_1_3335
Granite Gear,Granite Gear Cross-Trek Wheeled carry-on with removable 28L pack - Flint/chromium,189.95,,NA,NA,NA,Package Dimensions:  23.5 x 16 x 15 inches; Shipping Weight:  12.1 pounds (View shipping rates and policies); ASIN:  B01M0DXIM6; ; Date first available at Amazon.com:  October 5 2016; Amazon Best Sellers Rank:  #1079437 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1131 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #1131 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Granite-Gear-Cross-Trek-Wheeled-removable/dp/B01M0DXIM6/ref=sr_1_3336
,American Tourister Disney Softside Spinner 2 piece Luggage set 21 and 28 and Travel Pillow,219.00,,7 customer reviews,5.0 out of 5 stars,NA,Package Dimensions:  30 x 21 x 15 inches; Shipping Weight:  25 pounds (View shipping rates and policies); ASIN:  B01IE62OUU; ; Item model number:  6760867609; Date first available at Amazon.com:  July 24 2016; Amazon Best Sellers Rank:  #356484 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#219 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #219 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 7 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/American-Tourister-Softside-Spinner-Luggage/dp/B01IE62OUU/ref=sr_1_3337
,Delsey EZ Glide with 4 Spinner Wheels,82.95 - 109.95,Cherry; Black; Silver,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B077K4HN49; ; Date first available at Amazon.com:  November 17 2017; Amazon Best Sellers Rank:  #274340 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1356 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1356 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Delsey-21inch-Spinner-Wheels-Cherry/dp/B075KRL2W1/ref=sr_1_3338
Kipling,Kipling Women's Hip Hurray Tote One Size Denim Blue,NA,,1 customer review,5.0 out of 5 stars,NA,ASIN:  B074G4SMLT; ; Item model number:  42-100228741; Date first available at Amazon.com:  August 1 2017; Amazon Best Sellers Rank:  #755715 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#932 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3426 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #932 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3426 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Kipling-Womens-Hurray-Tote-Denim/dp/B074G4SMLT/ref=sr_1_3339
Rioni Signature,Rioni Medium 25" Spinner Luggage - Signature Brown,375.00,,NA,NA,NA,Product Dimensions:  16.5 x 10 x 25 inches; Shipping Weight:  13 pounds (View shipping rates and policies); ASIN:  B002R29122; ; Item model number:  ST-20121M; Date first available at Amazon.com:  September 30 2009; Amazon Best Sellers Rank:  #1608653 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6982 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #6982 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Rioni-Medium-Spinner-Luggage-Signature/dp/B002R29122/ref=sr_1_3340
RASTAR,Rastar Remote Control Child Suitcase with Wheels for Kids - Choose From 3 Animals,69.99,,3 customer reviews,3.3 out of 5 stars,NA,Product Dimensions:  16.6 x 12.3 x 9.8 inches; Shipping Weight:  6.9 pounds (View shipping rates and policies); ASIN:  B018559ZMA; ; Item model number:  Moderno; Batteries:  1 Lithium ion batteries required. (included); Date first available at Amazon.com:  November 18 2015; Average Customer Review: 3 customer reviews,5 star (67%),N/A,N/A,N/A,1 star (33%),https://www.amazon.com/Rolling-Luggage-Bumblebee-Control-Suitcase/dp/B018559ZMA/ref=sr_1_3341
Ricardo Beverly Hills,Ricardo Beverly Hills San Marcos 25-Spinner Upright Suitcase,159.99,,1 customer review,2.0 out of 5 stars,NA,Product Dimensions:  10 x 17.5 x 25 inches; Shipping Weight:  11.5 pounds (View shipping rates and policies); ASIN:  B01KVCLZCI; ; Item model number:  092-25-440-4VP; Date first available at Amazon.com:  August 31 2016; Amazon Best Sellers Rank:  #1558446 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1523 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1523 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 1 customer review,N/A,N/A,N/A,2 star (100%),N/A,https://www.amazon.com/Ricardo-Beverly-Hills-25-Inch-Suitcase/dp/B01KVCLZCI/ref=sr_1_3342
Mia Toro,Mia Toro Italy Lustro Hardside 31 Inch Spinner Luggage-Gold,147.99,,NA,NA,NA,Product Dimensions:  13 x 22 x 33 inches; Shipping Weight:  11.85 pounds (View shipping rates and policies); ASIN:  B06Y5MW9WG; ; California residents:  Click here for Proposition 65 warning; Item model number:  M1070-31in-GLD; Date first available at Amazon.com:  April 10 2017; Amazon Best Sellers Rank:  #1019620 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1052 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1052 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Mia-Toro-Hardside-Spinner-Luggage/dp/B06Y5MW9WG/ref=sr_1_3343
Kipling,Kipling Women's Zelenka Handbag One Size Vibrant Pink,39.99,,NA,NA,NA,Product Dimensions:  11.8 x 4.5 x 12.5 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B075795XSX; ; Item model number:  42-100220268; Date first available at Amazon.com:  August 29 2017; Amazon Best Sellers Rank:  #484650 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2280 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2280 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Kipling-Womens-Zelenka-Handbag-Vibrant/dp/B075795XSX/ref=sr_1_3344
,Tumi Alpha 2 Front Lid Medium Trip Packing Case,NA,,NA,NA,NA,Product Dimensions:  13 x 20 x 29 inches; Shipping Weight:  21.2 pounds; ASIN:  B0711QKJDW; ; Item model number:  22567; Date first available at Amazon.com:  June 9 2017; Amazon Best Sellers Rank:  #277023 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#349 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #349 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Tumi-Alpha-Front-Medium-Packing/dp/B0711QKJDW/ref=sr_1_3345
Lillian Vernon,Navy and Green Personalized Kids Rolling Luggage by Lillian Vernon,60.99,,NA,NA,NA,Product Dimensions:  5 x 16 x 12 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B00G9ZMR06; ; Item model number:  808703; Date first available at Amazon.com:  October 29 2013; Amazon Best Sellers Rank:  #613504 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#97 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Kids' Luggage; #97 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Kids' Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Personalized-Rolling-Luggage-Lillian-Vernon/dp/B00G9ZMR06/ref=sr_1_3346
DANCHEL OUTDOOR,DANCHEL Fully Automatic Indoor Warm Tent Bed For Kids And Adults Pink,65.99,B; Blue(78.7*47*57inch); Cartoon(78.7*47*57inch); P; Pink(78.7*47*57inch),NA,NA,Package Dimensions: 27.5 x 9 x 4.7 inches; Item Weight: 6.25 pounds; Shipping Weight: 6.25 pounds (View shipping rates and policies); ASIN: B077HJQ121; Manufacturer recommended age: 3 years and up; Best Sellers Rank: #799364 in Toys & Games (See Top 100 in Toys & Games)#2264 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Customer Reviews: Be the first to review this item0.0 out of 5 stars,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/DANCHEL-Fully-Automatic-Indoor-Adults/dp/B077HJQ121/ref=sr_1_3347
,it luggage Autograph 25.8" Harside 8 Wheel Expandale Spinner,106.83,Black; Dark Grey; Navy; Red; Teal,NA,NA,NA,Product Dimensions:  25.6 x 18 x 11 inches; Shipping Weight:  10.85 pounds (View shipping rates and policies); ASIN:  B071JTRP1M; ; California residents:  Click here for Proposition 65 warning; Item model number:  16-204808-UEB24; Date first available at Amazon.com:  June 8 2017; Amazon Best Sellers Rank:  #895915 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#949 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #949 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/luggage-Autograph-Harside-Expandale-Spinner/dp/B071JTRP1M/ref=sr_1_3348
Kipling,Kipling Unisex Adult's Brownie Metallic Pewter,69.00,,NA,NA,NA,Product Dimensions:  1.2 x 7.5 x 3.9 inches; Shipping Weight:  3.52 ounces (View shipping rates and policies); ASIN:  B073591GBK; ; Item model number:  K15171; Date first available at Amazon.com:  November 13 2016; Amazon Best Sellers Rank:  #1765056 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#7601 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #7601 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Kipling-Unisex-Adults-Brownie-Metallic/dp/B073591GBK/ref=sr_1_3349
Victoria's Secret,Victoria's Secret PINK Travel Suitcase Wheelie Carry-On,139.50,,1 customer review,2.0 out of 5 stars,NA,Package Dimensions:  23.8 x 14.8 x 8.4 inches; Shipping Weight:  5.8 pounds (View shipping rates and policies); ASIN:  B06XJWPDMF; ; Date first available at Amazon.com:  February 25 2017; Amazon Best Sellers Rank:  #617346 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#713 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #713 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 1 customer review,N/A,N/A,N/A,2 star (100%),N/A,https://www.amazon.com/Victorias-Secret-Wheelie-Suitcase-Carry/dp/B06XJWPDMF/ref=sr_1_3350
